County FIPS,Total Population 2055,Affected Population 2055,Total Population 2080,Affected Population 2080,Total Population 2100,Affected Population 2100,
47109,36816.120664,0.000000,42794.982962,0.000000,47585.163474,0.000000,
47111,31532.809539,0.000000,36696.600900,0.000000,40827.633989,0.000000,
47113,143195.839976,0.000000,168350.961206,0.000000,188522.597916,0.000000,
47115,41460.692761,0.000000,48903.012380,0.000000,54866.517193,0.000000,
47117,43046.506353,0.000000,49984.896783,0.000000,55535.609126,0.000000,
47119,116992.161169,0.000000,137182.922225,0.000000,153353.566712,0.000000,
47121,17698.009488,0.000000,21048.319093,0.000000,23728.566777,0.000000,
47123,66118.265561,0.000000,78115.436708,0.000000,87722.127353,0.000000,
47125,265868.776594,0.000000,317566.653690,0.000000,358928.566155,0.000000,
47127,9057.926511,0.000000,10554.260249,0.000000,11751.666484,0.000000,
47129,30221.396384,0.000000,34809.384771,0.000000,38479.775480,0.000000,
47131,42355.585046,0.000000,48262.301572,0.000000,53001.520143,0.000000,
47133,30844.889045,0.000000,35744.166235,0.000000,39663.587987,0.000000,
47135,10849.925344,0.000000,12462.430010,0.000000,13752.433743,0.000000,
47137,7250.552974,0.000000,8430.895296,0.000000,9375.169154,0.000000,
47139,23534.718775,0.000000,27280.948416,0.000000,30279.179178,0.000000,
47141,109755.881333,0.000000,130511.735997,0.000000,147117.530832,0.000000,
47143,47066.933186,0.000000,55581.813113,0.000000,62393.717055,0.000000,
47145,81798.288887,0.000000,97167.496722,0.000000,109469.004136,0.000000,
47147,97012.094835,0.000000,114165.934176,0.000000,127900.914614,0.000000,
47149,406619.432655,0.000000,486459.833525,0.000000,550340.650291,0.000000,
47151,31775.489782,0.000000,37112.741373,0.000000,41383.857604,0.000000,
47153,21354.443967,0.000000,25360.210399,0.000000,28564.823544,0.000000,
47155,139770.695459,0.000000,166720.359836,0.000000,188280.091338,0.000000,
47157,1432231.808160,0.000000,1713560.062887,0.000000,1938978.030898,0.000000,
47159,25492.005417,0.000000,29040.429745,0.000000,31881.827955,0.000000,
47161,18316.726130,0.000000,21106.248941,0.000000,23342.243721,0.000000,
47163,238875.048583,0.000000,284414.206391,0.000000,320865.300549,0.000000,
47165,252807.349483,0.000000,303959.050275,0.000000,344880.410908,0.000000,
47167,88681.952363,0.000000,104052.526376,0.000000,116356.565407,0.000000,
47169,10837.580402,0.000000,12486.514250,0.000000,13805.661329,0.000000,
47171,25825.853213,0.000000,30037.258834,0.000000,33406.383330,0.000000,
47173,29041.312872,0.000000,34505.686152,0.000000,38877.184775,0.000000,
47175,8103.841415,0.000000,9518.402904,0.000000,10650.052095,0.000000,
47177,59178.916565,0.000000,69948.588312,0.000000,78566.997773,0.000000,
47179,185209.646792,0.000000,219612.586803,0.000000,247144.256268,0.000000,
47181,22762.103299,0.000000,25968.284708,0.000000,28533.229836,0.000000,
47183,46068.478976,0.000000,52165.106066,0.000000,57047.122366,0.000000,
47185,37093.205183,0.000000,43400.751282,0.000000,48451.310790,0.000000,
47187,284931.807128,0.000000,341461.147390,0.000000,386686.888570,0.000000,
47189,175589.924477,0.000000,209884.210390,0.000000,237319.639120,0.000000,
48001,76397.485049,0.000000,86573.637671,0.000000,94759.044915,0.000000,
48003,23034.499111,0.000000,27628.245504,0.000000,31303.242618,0.000000,
48005,130621.719358,0.000000,155011.779023,0.000000,174541.996399,0.000000,
48007,37033.281023,1353.711516,44883.598897,3707.973721,51163.853196,5444.341324,
48009,12733.463450,0.000000,14744.849077,0.000000,16355.212962,0.000000,
48011,2180.611128,0.000000,2346.989386,0.000000,2482.029045,0.000000,
48013,67271.987386,0.000000,79573.475722,0.000000,89414.666390,0.000000,
48015,40303.512019,0.000000,46821.986398,0.000000,52039.386893,0.000000,
48017,9412.721481,0.000000,10636.071797,0.000000,11633.796039,0.000000,
48019,31739.602825,0.000000,37978.258318,0.000000,42969.182713,0.000000,
48021,111597.409662,0.000000,132301.572887,0.000000,148870.166641,0.000000,
48023,4686.064442,0.000000,5253.706024,0.000000,5713.844853,0.000000,
48025,42254.568096,0.000000,47972.522873,0.000000,52549.163017,0.000000,
48027,477580.649550,0.000000,571078.638137,0.000000,645902.493402,0.000000,
48029,2642732.911642,0.000000,3158015.547680,0.000000,3570479.018169,0.000000,
48031,15449.584198,0.000000,18200.748188,0.000000,20401.679380,0.000000,
48033,670.701252,0.000000,687.201948,0.000000,700.402505,0.000000,
48035,24312.595544,0.000000,27802.544203,0.000000,30596.034364,0.000000,
48037,134221.870289,0.000000,157414.608464,0.000000,176020.616650,0.000000,
48039,497630.699576,3266.067606,599417.058613,5843.420051,680848.947176,8368.199392,
48041,299705.351458,0.000000,358004.592833,0.000000,404667.979126,0.000000,
48043,13382.361949,0.000000,15655.248564,0.000000,17473.557856,0.000000,
48045,1560.739475,0.000000,1530.522809,0.000000,1510.086550,0.000000,
48047,9496.468987,0.000000,10766.085222,0.000000,11781.778210,0.000000,
48049,52697.731788,0.000000,61191.203687,0.000000,68008.605577,0.000000,
48051,22987.981004,0.000000,26140.554999,0.000000,28670.413416,0.000000,
48053,66014.433595,0.000000,78915.508337,0.000000,89238.849392,0.000000,
48055,50656.435357,0.000000,57681.528565,0.000000,63312.993682,0.000000,
48057,32582.843318,204.942695,38812.349809,1129.421989,43795.955002,1809.762718,
48059,18846.492791,0.000000,21762.835476,0.000000,24095.672107,0.000000,
48061,628106.864556,4819.470010,750685.779305,7889.025840,848808.370816,11070.881058,
48063,16691.145079,0.000000,19076.996342,0.000000,20988.713701,0.000000,
48065,7681.464686,0.000000,8524.796077,0.000000,9202.569763,0.000000,
48067,40263.063896,0.000000,45776.180505,0.000000,50192.097203,0.000000,
48069,11064.684765,0.000000,12732.408327,0.000000,14066.587176,0.000000,
48071,53761.710933,2888.985556,63991.527157,8349.009653,72174.324558,11914.357817,
48073,67069.511975,0.000000,76235.453507,0.000000,83584.478087,0.000000,
48075,6996.535040,0.000000,7063.147106,0.000000,7136.697638,0.000000,
48077,13576.676880,0.000000,15164.401472,0.000000,16441.447466,0.000000,
48079,3325.367023,0.000000,3441.581445,0.000000,3537.599679,0.000000,
48081,4746.452595,0.000000,5471.544759,0.000000,6051.618489,0.000000,
48083,9222.760716,0.000000,9471.865171,0.000000,9683.886544,0.000000,
48085,1229999.748247,0.000000,1476256.552520,0.000000,1673300.621540,0.000000,
48087,2752.611662,0.000000,2629.992990,0.000000,2551.365093,0.000000,
48089,27677.738368,0.000000,31453.868163,0.000000,34475.133111,0.000000,
48091,169490.343197,0.000000,203268.426830,0.000000,230290.893737,0.000000,
48093,16924.028134,0.000000,18601.068412,0.000000,19950.417676,0.000000,
48095,4064.291528,0.000000,4058.971832,0.000000,4058.069650,0.000000,
48097,53910.945289,0.000000,62598.836978,0.000000,69564.304105,0.000000,
48099,112675.886829,0.000000,133450.165174,0.000000,150080.375160,0.000000,
48101,1213.869966,0.000000,1109.905185,0.000000,1043.255136,0.000000,
48103,5751.189949,0.000000,6533.707425,0.000000,7165.532633,0.000000,
48105,4961.054484,0.000000,5692.962760,0.000000,6278.489380,0.000000,
48107,6028.265270,0.000000,6001.102027,0.000000,5990.010134,0.000000,
48109,3544.759580,0.000000,4135.181865,0.000000,4607.519693,0.000000,
48111,7770.759749,0.000000,8396.240351,0.000000,8899.650545,0.000000,
48113,3820544.913490,0.000000,4622365.500923,0.000000,5264175.983973,0.000000,
48115,15825.716176,0.000000,17063.794947,0.000000,18084.910524,0.000000,
48117,28877.705675,0.000000,34189.559090,0.000000,38439.041823,0.000000,
48119,4885.492285,0.000000,4757.516778,0.000000,4673.472094,0.000000,
48121,1047086.597885,0.000000,1259999.309194,0.000000,1430337.706367,0.000000,
48123,23902.946471,0.000000,26104.914133,0.000000,27879.150515,0.000000,
48125,2166.611724,0.000000,2062.518167,0.000000,1994.757894,0.000000,
48127,13276.807867,0.000000,15149.008997,0.000000,16652.066071,0.000000,
48129,3993.476708,0.000000,4240.214105,0.000000,4448.144295,0.000000,
48131,13345.880138,0.000000,14250.089353,0.000000,14980.567471,0.000000,
48133,21005.971118,0.000000,22419.864225,0.000000,23567.447704,0.000000,
48135,217002.710554,0.000000,261279.780676,0.000000,296701.436773,0.000000,
48137,2982.450005,0.000000,3366.942069,0.000000,3674.535721,0.000000,
48139,219928.981702,0.000000,258782.908154,0.000000,289907.036703,0.000000,
48141,1250719.474142,0.000000,1501974.585497,0.000000,1703067.274429,0.000000,
48143,53601.729279,0.000000,62346.944537,0.000000,69348.705504,0.000000,
48145,17915.356799,0.000000,18104.860754,0.000000,18301.057730,0.000000,
48147,41379.508163,0.000000,45641.029816,0.000000,49093.170437,0.000000,
48149,32046.222012,0.000000,36001.595588,0.000000,39170.408963,0.000000,
48151,3596.604920,0.000000,3444.521971,0.000000,3343.889369,0.000000,
48153,6292.151449,0.000000,6235.575172,0.000000,6196.365040,0.000000,
48155,1134.166478,0.000000,1060.318353,0.000000,1012.267848,0.000000,
48157,912982.561393,0.000000,1094473.397803,0.000000,1239666.734956,0.000000,
48159,14508.233285,0.000000,16774.049480,0.000000,18589.190268,0.000000,
48161,25890.515182,0.000000,29269.367507,0.000000,31986.102100,0.000000,
48163,23160.535833,0.000000,26334.699107,0.000000,28872.431625,0.000000,
48165,24741.343918,0.000000,28750.002832,0.000000,31965.527459,0.000000,
48167,452132.410350,5895.615629,541337.717252,12494.295661,612786.253684,21687.715306,
48169,6917.063694,0.000000,7225.841160,0.000000,7479.194141,0.000000,
48171,36758.042029,0.000000,43324.798208,0.000000,48578.203151,0.000000,
48173,1589.973599,0.000000,1792.552005,0.000000,1954.614730,0.000000,
48175,9336.976453,0.000000,10480.322752,0.000000,11394.999791,0.000000,
48177,24309.688835,0.000000,26847.492105,0.000000,28895.626302,0.000000,
48179,28209.476801,0.000000,31421.911603,0.000000,34015.678916,0.000000,
48181,173758.780669,0.000000,203104.685591,0.000000,226640.285180,0.000000,
48183,178095.486817,0.000000,209394.484666,0.000000,234484.587804,0.000000,
48185,34314.355390,0.000000,38729.540406,0.000000,42266.106580,0.000000,
48187,197195.699279,0.000000,233999.687813,0.000000,263449.338161,0.000000,
48189,48099.614610,0.000000,54678.684982,0.000000,59951.988091,0.000000,
48191,2802.584145,0.000000,2607.167276,0.000000,2480.740348,0.000000,
48193,9767.308009,0.000000,10448.308662,0.000000,10997.554638,0.000000,
48195,7869.213320,0.000000,9119.680334,0.000000,10120.053944,0.000000,
48197,4149.903838,0.000000,4202.770551,0.000000,4266.392578,0.000000,
48199,84205.337681,0.000000,100605.890826,0.536153,113726.382554,0.536153,
48201,6586119.556785,2811.899010,7966788.867403,7598.454510,9071695.217130,13528.474229,
48203,92774.001741,0.000000,107861.076838,0.000000,119982.111970,0.000000,
48205,8383.600714,0.000000,9667.529527,0.000000,10694.672576,0.000000,
48207,5654.666135,0.000000,5577.619942,0.000000,5535.934070,0.000000,
48209,237903.739403,0.000000,282574.206761,0.000000,318313.499330,0.000000,
48211,4663.930702,0.000000,5141.032170,0.000000,5524.382455,0.000000,
48213,123432.347664,0.000000,148417.420490,0.000000,168410.633656,0.000000,
48215,1216510.183688,0.000000,1458408.600247,0.000000,1651962.603717,0.000000,
48217,44035.654140,0.000000,49045.341201,0.000000,53091.649219,0.000000,
48219,30668.782419,0.000000,34987.673512,0.000000,38453.251693,0.000000,
48221,82744.348606,0.000000,100177.878243,0.000000,114124.701953,0.000000,
48223,47388.885096,0.000000,54275.703240,0.000000,59801.000975,0.000000,
48225,29288.413702,0.000000,32439.243896,0.000000,34977.015944,0.000000,
48227,46016.367858,0.000000,52260.421175,0.000000,57272.303114,0.000000,
48229,4217.576093,0.000000,4658.602119,0.000000,5014.898976,0.000000,
48231,124121.065071,0.000000,145351.119612,0.000000,162369.432333,0.000000,
48233,27361.972924,0.000000,30293.379715,0.000000,32650.763691,0.000000,
48235,2036.333799,0.000000,2280.470007,0.000000,2475.778973,0.000000,
48237,10703.655192,0.000000,11626.069873,0.000000,12364.971331,0.000000,
48239,18810.795333,57.680675,21433.081305,170.186948,23530.910082,247.050336,
48241,53688.562342,0.000000,63688.241393,0.000000,71688.196988,0.000000,
48243,3179.691580,0.000000,3632.911519,0.000000,3995.487471,0.000000,
48245,353449.550989,1637.116904,409607.671260,4183.100641,454723.038053,6328.050150,
48247,6914.843273,0.000000,7787.517068,0.000000,8485.656105,0.000000,
48249,58435.405173,0.000000,68099.271743,0.000000,75831.064452,0.000000,
48251,234662.334874,0.000000,281255.109858,0.000000,318542.660754,0.000000,
48253,21455.384243,0.000000,22253.793484,0.000000,22908.988492,0.000000,
48255,16435.227292,0.000000,17384.306358,0.000000,18150.483276,0.000000,
48257,151261.407327,0.000000,178215.397782,0.000000,199823.977690,0.000000,
48259,50706.292821,0.000000,60344.058331,0.000000,68054.270739,0.000000,
48261,543.592888,6.118190,614.477825,35.767135,671.185776,71.303789,
48263,723.761117,0.000000,692.210900,0.000000,671.448858,0.000000,
48265,77100.871454,0.000000,92333.394658,0.000000,104519.413221,0.000000,
48267,6447.527239,0.000000,7421.937392,0.000000,8201.465513,0.000000,
48269,251.650395,0.000000,238.838632,0.000000,230.424617,0.000000,
48271,5138.238022,0.000000,5897.531082,0.000000,6504.965530,0.000000,
48273,46571.080174,35.016804,54586.899294,127.906219,61000.834445,253.264812,
48275,3506.131518,0.000000,3445.864591,0.000000,3412.460155,0.000000,
48277,67358.412240,0.000000,77346.440478,0.000000,85390.527110,0.000000,
48279,14786.681563,0.000000,15353.256504,0.000000,15829.015316,0.000000,
48281,28296.045117,0.000000,33133.965874,0.000000,37004.613612,0.000000,
48283,7599.053646,0.000000,8065.357190,0.000000,8442.180708,0.000000,
48285,23794.973043,0.000000,26260.535480,0.000000,28233.017922,0.000000,
48287,23395.887073,0.000000,27187.331446,0.000000,30222.625481,0.000000,
48289,22744.615749,0.000000,26057.093554,0.000000,28711.229481,0.000000,
48291,113831.087925,0.225658,134746.148487,8.934087,151478.310993,20.864844,
48293,27838.817198,0.000000,30470.188940,0.000000,32613.754467,0.000000,
48295,4170.215806,0.000000,4650.928925,0.000000,5035.499421,0.000000,
48297,15864.411955,0.000000,18316.668300,0.000000,20278.735208,0.000000,
48299,29729.320990,0.000000,35658.101375,0.000000,40401.125684,0.000000,
48301,71.108251,0.000000,67.029897,0.000000,64.346388,0.000000,
48303,428844.695491,0.000000,512061.184051,0.000000,578654.779552,0.000000,
48305,5420.429287,0.000000,5234.190412,0.000000,5111.440961,0.000000,
48307,9949.229020,0.000000,10922.621267,0.000000,11718.125518,0.000000,
48309,336718.931504,0.000000,393944.496302,0.000000,439831.930273,0.000000,
48311,799.071392,0.000000,850.222165,0.000000,891.142784,0.000000,
48313,17173.912248,0.000000,19207.220955,0.000000,20846.628135,0.000000,
48315,15126.377900,0.000000,17623.474527,0.000000,19624.672603,0.000000,
48317,5162.873740,0.000000,5383.691198,0.000000,5560.852266,0.000000,
48319,5170.350874,0.000000,5761.714028,0.000000,6234.804551,0.000000,
48321,55667.979697,694.191505,66187.694798,1524.959809,74608.649842,2342.460859,
48323,86715.465327,0.000000,104685.005069,0.000000,119066.048078,0.000000,
48325,67609.346191,0.000000,79446.751547,0.000000,88916.675831,0.000000,
48327,2729.595750,0.000000,2947.731653,0.000000,3122.240376,0.000000,
48329,220251.567384,0.000000,266487.316588,0.000000,303475.915952,0.000000,
48331,30100.637666,0.000000,33161.705045,0.000000,35636.657436,0.000000,
48333,5809.945090,0.000000,6259.966098,0.000000,6621.098174,0.000000,
48335,10300.736123,0.000000,10863.023844,0.000000,11326.247170,0.000000,
48337,26633.862939,0.000000,30529.795507,0.000000,33660.901726,0.000000,
48339,721358.257430,0.000000,868707.209060,0.000000,986586.370365,0.000000,
48341,32267.700484,0.000000,37990.859251,0.000000,42569.386265,0.000000,
48343,18178.305807,0.000000,21098.991001,0.000000,23435.539156,0.000000,
48345,1026.073783,0.000000,960.010201,0.000000,916.925685,0.000000,
48347,94671.222861,0.000000,111432.859471,0.000000,124853.674585,0.000000,
48349,61013.705120,0.000000,68647.088453,0.000000,74822.589529,0.000000,
48351,20455.017319,0.000000,23764.466820,0.000000,26412.079638,0.000000,
48353,18795.324658,0.000000,20825.015554,0.000000,22468.874099,0.000000,
48355,513869.109629,1071.567319,610288.729540,4895.201951,687504.704263,9060.639018,
48357,14598.629827,0.000000,17015.426898,0.000000,18948.864555,0.000000,
48359,2729.830466,0.000000,3106.043945,0.000000,3407.014727,0.000000,
48361,130141.127829,3057.719248,156967.084750,10182.479792,178437.306653,14511.683057,
48363,40082.127685,0.000000,46858.499296,0.000000,52284.820237,0.000000,
48365,32093.073335,0.000000,36749.228284,0.000000,40478.950513,0.000000,
48367,179965.096216,0.000000,214959.809369,0.000000,242958.206974,0.000000,
48369,13984.805436,0.000000,16070.553099,0.000000,17738.402149,0.000000,
48371,21941.314710,0.000000,25498.145780,0.000000,28345.328024,0.000000,
48373,69488.307548,0.000000,82784.416483,0.000000,93421.036922,0.000000,
48375,169519.960940,0.000000,196274.193404,0.000000,217709.907436,0.000000,
48377,10287.188740,0.000000,11650.067968,0.000000,12742.694844,0.000000,
48379,15885.795289,0.000000,18657.726523,0.000000,20878.377761,0.000000,
48381,197738.340987,0.000000,240737.978287,0.000000,275137.688127,0.000000,
48383,4243.704081,0.000000,4715.149260,0.000000,5089.225158,0.000000,
48385,4868.842783,0.000000,5708.712868,0.000000,6380.608935,0.000000,
48387,14275.658780,0.000000,15152.870173,0.000000,15884.467332,0.000000,
48389,16881.935624,0.000000,18757.218628,0.000000,20262.624712,0.000000,
48391,8473.963075,20.994349,9110.569493,71.003906,9626.302166,113.158334,
48393,1022.413928,0.000000,1074.310554,0.000000,1115.827856,0.000000,
48395,20507.315035,0.000000,22690.857409,0.000000,24456.338029,0.000000,
48397,118696.583349,0.000000,140977.070584,0.000000,158801.460372,0.000000,
48399,11272.640156,0.000000,11772.802215,0.000000,12193.328343,0.000000,
48401,69153.330528,0.000000,77977.046693,0.000000,85075.836817,0.000000,
48403,15812.689510,0.000000,18557.794584,0.000000,20757.154331,0.000000,
48405,11248.555916,0.000000,12641.974937,0.000000,13757.232324,0.000000,
48407,41403.964092,0.000000,49790.263657,0.000000,56499.303308,0.000000,
48409,92011.715606,1186.736637,107252.241382,2249.721242,119462.537240,3292.213475,
48411,6800.103846,0.000000,7168.429018,0.000000,7468.658224,0.000000,
48413,4302.022919,0.000000,4778.167609,0.000000,5160.578609,0.000000,
48415,21715.172425,0.000000,24430.543363,0.000000,26620.086400,0.000000,
48417,3772.380482,0.000000,4011.258429,0.000000,4210.678641,0.000000,
48419,33742.898518,0.000000,38344.791535,0.000000,42047.803975,0.000000,
48421,4033.423701,0.000000,4586.207094,0.000000,5028.433809,0.000000,
48423,317981.655935,0.000000,378301.279148,0.000000,426605.886005,0.000000,
48425,12487.246429,0.000000,14717.001140,0.000000,16502.460262,0.000000,
48427,97091.875829,0.000000,117069.876166,0.000000,133052.276435,0.000000,
48429,12219.797598,0.000000,13695.507178,0.000000,14894.735655,0.000000,
48431,1423.764111,0.000000,1579.744173,0.000000,1704.528223,0.000000,
48433,1458.722107,0.000000,1465.119215,0.000000,1477.775502,0.000000,
48435,5507.650356,0.000000,6311.392927,0.000000,6954.386984,0.000000,
48437,9689.832897,0.000000,10751.342839,0.000000,11607.771740,0.000000,
48439,2853221.081880,0.000000,3432306.699956,0.000000,3895792.765281,0.000000,
48441,197267.846321,0.000000,233744.247718,0.000000,262948.166566,0.000000,
48443,967.585552,0.000000,960.944576,0.000000,956.407165,0.000000,
48445,15125.130477,0.000000,16508.372800,0.000000,17624.209207,0.000000,
48447,1623.054305,0.000000,1637.886930,0.000000,1653.107865,0.000000,
48449,44194.475786,0.000000,50871.946009,0.000000,56218.401785,0.000000,
48451,165288.090876,0.000000,195754.907284,0.000000,220150.252234,0.000000,
48453,1639296.013637,0.000000,1979100.979492,0.000000,2250970.817169,0.000000,
48455,21006.689948,0.000000,24575.052011,0.000000,27431.870055,0.000000,
48457,31903.360559,0.000000,37522.670405,0.000000,42018.118282,0.000000,
48459,56160.512530,0.000000,65585.590512,0.000000,73132.045715,0.000000,
48461,3537.328265,0.000000,3645.586529,0.000000,3735.321803,0.000000,
48463,38174.983677,0.000000,44770.162903,0.000000,50045.378410,0.000000,
48465,75340.512326,0.000000,89794.828564,0.000000,101363.619634,0.000000,
48467,76988.159297,0.000000,90523.769417,0.000000,101353.533808,0.000000,
48469,135527.943274,13.102372,162527.200296,57.038821,184137.658769,69.830318,
48471,96955.054959,0.000000,113179.339848,0.000000,126163.115946,0.000000,
48473,63553.065386,0.000000,74857.537724,0.000000,83903.702579,0.000000,
48475,13512.224731,0.000000,15159.113751,0.000000,16485.650057,0.000000,
48477,46058.835577,0.000000,53008.115139,0.000000,58570.552508,0.000000,
48479,381097.065145,0.000000,453683.622697,0.000000,511765.631579,0.000000,
48481,54602.105973,0.000000,62138.341474,0.000000,68192.880779,0.000000,
48483,5324.931748,0.000000,5344.908848,0.000000,5372.261596,0.000000,
48485,187368.137091,0.000000,218476.980764,0.000000,243445.164801,0.000000,
48487,15785.960827,0.000000,17126.528217,0.000000,18229.515884,0.000000,
48489,26556.456094,172.096273,28957.650224,356.087446,30885.533142,423.849097,
48491,640948.148305,0.000000,761859.634315,0.000000,858608.874176,0.000000,
48493,62576.185313,0.000000,73466.877916,0.000000,82179.431998,0.000000,
48495,8044.883604,0.000000,8579.863457,0.000000,9014.042861,0.000000,
48497,88598.437256,0.000000,104863.678199,0.000000,117875.870954,0.000000,
48499,61093.788911,0.000000,71751.592001,0.000000,80287.046804,0.000000,
48501,10661.811199,0.000000,12226.127712,0.000000,13476.781883,0.000000,
48503,25176.908530,0.000000,28884.228536,0.000000,31870.847350,0.000000,
48505,22923.196512,0.000000,27728.851502,0.000000,31573.375494,0.000000,
48507,14601.423799,0.000000,16177.549897,0.000000,17440.624134,0.000000,
49001,8885.727954,0.000000,10163.543921,0.000000,11185.796695,0.000000,
49003,73193.304454,0.000000,85974.156128,0.000000,96198.837467,0.000000,
49005,168203.720137,0.000000,198776.593715,0.000000,223237.548811,0.000000,
49007,28484.680348,0.000000,32396.804519,0.000000,35541.847864,0.000000,
49009,1701.997997,0.000000,2059.219106,0.000000,2344.995993,0.000000,
49011,490664.632769,0.000000,593252.002416,0.000000,675321.898134,0.000000,
49013,29925.924242,0.000000,35310.402568,0.000000,39617.985228,0.000000,
49015,15907.314297,0.000000,18650.771292,0.000000,20845.536888,0.000000,
49017,7359.610079,0.000000,8537.365086,0.000000,9479.569091,0.000000,
49019,14492.208525,0.000000,17375.056495,0.000000,19681.334871,0.000000,
49021,70182.947630,0.000000,83484.749638,0.000000,94126.191244,0.000000,
49023,13446.370392,0.000000,15233.839463,0.000000,16667.209204,0.000000,
49025,11791.507498,0.000000,14161.160009,0.000000,16056.882018,0.000000,
49027,17046.368466,0.000000,19583.114551,0.000000,21613.497200,0.000000,
49029,13757.133258,0.000000,16152.592382,0.000000,18068.959682,0.000000,
49031,1918.023444,0.000000,2119.767950,0.000000,2281.163555,0.000000,
49033,3202.036488,0.000000,3781.272091,0.000000,4244.660574,0.000000,
49035,1623729.326077,0.000000,1953546.103482,0.000000,2217490.452063,0.000000,
49037,23286.394408,0.000000,27975.176333,0.000000,31726.753102,0.000000,
49039,37114.614569,0.000000,42142.916540,0.000000,46165.558118,0.000000,
49041,29088.969636,0.000000,33707.967895,0.000000,37403.166501,0.000000,
49043,57453.329043,0.000000,68535.940771,0.000000,77402.030153,0.000000,
49045,86554.491617,0.000000,102366.101796,0.000000,115015.389939,0.000000,
49047,49493.212289,0.000000,58912.066568,0.000000,66447.149992,0.000000,
49049,789800.927261,0.000000,942077.323163,0.000000,1063899.112041,0.000000,
49051,35508.827934,0.000000,41989.585781,0.000000,47174.192058,0.000000,
49053,215262.438301,0.000000,257927.810249,0.000000,292060.107808,0.000000,
49055,3971.252455,0.000000,4610.917887,0.000000,5122.650233,0.000000,
49057,351288.636486,0.000000,417054.483548,0.000000,469682.690623,0.000000,
50001,52751.460083,0.000000,61617.808173,0.000000,68710.886646,0.000000,
50003,53208.622204,0.000000,62086.776257,0.000000,69190.865969,0.000000,
50005,42315.605248,0.000000,48443.083769,0.000000,53345.894392,0.000000,
50007,237106.451766,0.000000,282031.832439,0.000000,317972.136977,0.000000,
50009,9014.696740,0.000000,10506.517617,0.000000,11699.974318,0.000000,
50011,67955.018521,0.000000,79053.070149,0.000000,87931.511450,0.000000,
50013,10520.025189,0.000000,12493.485554,0.000000,14072.253845,0.000000,
50015,36977.408528,0.000000,43857.812584,0.000000,49362.135828,0.000000,
50017,42086.146253,0.000000,49377.538813,0.000000,55210.652861,0.000000,
50019,37260.985810,0.000000,42876.022804,0.000000,47368.052399,0.000000,
50021,85995.316871,0.000000,99536.304986,0.000000,110369.095479,0.000000,
50023,83342.866720,0.000000,96626.499234,0.000000,107253.405244,0.000000,
50025,63812.779030,0.000000,74678.041593,0.000000,83370.251643,0.000000,
50027,82762.985065,0.000000,97102.067922,0.000000,108573.334207,0.000000,
51001,44978.518879,4658.236802,50988.688729,8560.724900,55798.700296,11955.138845,
51003,151462.730264,0.000000,180613.589218,0.000000,203934.615847,0.000000,
51005,20413.879028,0.000000,22784.006516,0.000000,24701.836922,0.000000,
51007,17650.819725,0.000000,20412.151586,0.000000,22621.217075,0.000000,
51009,47319.499621,0.000000,55645.176731,0.000000,62305.718420,0.000000,
51011,21911.045518,0.000000,25778.242694,0.000000,28873.813234,0.000000,
51013,305166.179473,0.000000,358432.492583,0.423361,401052.085066,0.657294,
51015,106902.302619,0.000000,125425.374757,0.000000,140243.832468,0.000000,
51017,6025.072681,0.000000,6783.008402,0.000000,7389.356979,0.000000,
51019,103775.787983,0.000000,123170.208618,0.000000,138685.745126,0.000000,
51021,9130.749573,0.000000,10417.652685,0.000000,11447.175174,0.000000,
51023,49971.910307,0.000000,59192.937030,0.000000,66569.758408,0.000000,
51025,21846.522790,0.000000,24257.764922,0.000000,26186.758627,0.000000,
51027,32585.048261,0.000000,37266.969409,0.000000,41018.210882,0.000000,
51029,22911.420506,0.000000,26055.530959,0.000000,28570.819321,0.000000,
51031,83018.478720,0.000000,98666.331010,0.000000,111185.581639,0.000000,
51033,41751.310257,82.608769,49070.655229,124.728379,54926.131206,169.617984,
51035,42696.794269,0.000000,49776.275200,0.000000,55439.859945,0.000000,
51036,10622.834655,217.763650,12499.184350,288.780205,14000.264106,328.286321,
51037,16026.769184,0.000000,17940.510421,0.000000,19471.503410,0.000000,
51041,512994.484402,1938.284969,622100.308578,2231.911165,709392.017075,2567.272860,
51043,20279.383199,0.000000,23807.917274,0.000000,26630.744534,0.000000,
51045,7552.966240,0.000000,8856.249161,0.000000,9898.875498,0.000000,
51047,69577.637529,0.000000,82265.794364,0.000000,92417.883167,0.000000,
51049,14070.781266,0.000000,16277.046742,0.000000,18042.059123,0.000000,
51051,20882.997891,0.000000,23660.408211,0.000000,25884.680830,0.000000,
51053,40512.667000,0.000000,47471.577517,0.000000,53038.705931,0.000000,
51057,15859.600688,493.611560,18533.636648,940.868595,20672.865416,1146.880270,
51059,1826258.166883,1465.935094,2239093.923781,2353.484606,2569362.529299,3113.790978,
51061,100442.986082,0.000000,119971.624272,0.000000,135594.534824,0.000000,
51063,21571.081615,0.000000,25014.381030,0.000000,27769.020562,0.000000,
51065,38317.886478,0.000000,45365.414600,0.000000,51005.474997,0.000000,
51067,84559.410814,0.000000,100102.363829,0.000000,112536.726241,0.000000,
51069,121025.665754,0.000000,144780.729733,0.000000,163784.780916,0.000000,
51071,23630.261938,0.000000,27175.247817,0.000000,30014.932432,0.000000,
51073,58113.720707,1614.142902,69962.221999,3098.703454,79441.023032,4776.702130,
51075,31849.398559,0.000000,37479.236365,0.000000,41983.106609,0.000000,
