County FIPS,Total Population 2042,Affected Population 2042,Total Population 2059,Affected Population 2059,Total Population 2071,Affected Population 2071,Total Population 2082,Affected Population 2082,Total Population 2091,Affected Population 2091,Total Population 2100,Affected Population 2100,
48231,113107.618668,0.000000,127513.887538,0.000000,137701.930512,0.000000,147051.773721,0.000000,154708.097928,0.000000,162369.432333,0.000000,
48233,25846.931490,0.000000,27829.579403,0.000000,29235.802580,0.000000,30528.695417,0.000000,31588.828861,0.000000,32650.763691,0.000000,
48235,1909.382971,0.000000,2075.395593,0.000000,2192.580972,0.000000,2300.000904,0.000000,2387.889939,0.000000,2475.778973,0.000000,
48237,10224.707869,0.000000,10851.131977,0.000000,11293.823824,0.000000,11699.925980,0.000000,12032.375668,0.000000,12364.971331,0.000000,
48239,17447.206628,53.906925,19230.361089,156.214070,20489.058355,223.378426,21642.864182,266.974484,22586.887132,329.039354,23530.910082,371.775390,
48241,48488.883420,0.000000,55288.487090,0.000000,60088.318328,0.000000,64488.229477,0.000000,68088.197187,0.000000,71688.196988,0.000000,
48243,2944.017212,0.000000,3252.206771,0.000000,3469.752341,0.000000,3669.169114,0.000000,3832.328292,0.000000,3995.487471,0.000000,
48245,324391.140582,1499.787086,362412.927136,3748.721849,389355.692441,5594.681502,414112.710006,7223.926776,434404.038729,9663.083036,454723.038053,11785.309866,
48247,6461.052899,0.000000,7054.471080,0.000000,7473.354502,0.000000,7857.330972,0.000000,8171.493538,0.000000,8485.656105,0.000000,
48249,53410.703962,0.000000,59981.544947,0.000000,64620.152442,0.000000,68872.426427,0.000000,72351.692692,0.000000,75831.064452,0.000000,
48251,210444.246538,0.000000,242115.631058,0.000000,264479.236085,0.000000,284983.406413,0.000000,301762.057365,0.000000,318542.660754,0.000000,
48253,21052.564263,0.000000,21581.236617,0.000000,21963.329303,0.000000,22318.742326,0.000000,22612.647314,0.000000,22908.988492,0.000000,
48255,15946.899119,0.000000,16586.284452,0.000000,17041.362150,0.000000,17460.684632,0.000000,17805.073038,0.000000,18150.483276,0.000000,
48257,137280.078515,0.000000,155568.758958,0.000000,168503.517196,0.000000,180374.698403,0.000000,190096.025233,0.000000,199823.977690,0.000000,
48259,45694.654756,0.000000,52248.335303,0.000000,56874.462747,0.000000,61115.079572,0.000000,64584.675155,0.000000,68054.270739,0.000000,
48261,506.732720,5.703325,554.934478,32.470592,588.959248,63.592978,620.148620,83.214593,645.667198,92.241968,671.185776,100.726561,
48263,743.541171,0.000000,718.196803,0.000000,702.741558,0.000000,689.979848,0.000000,680.384078,0.000000,671.448858,0.000000,
48265,69179.959387,0.000000,79538.075166,0.000000,86849.686304,0.000000,93551.996514,0.000000,99035.704868,0.000000,104519.413221,0.000000,
48267,5940.833960,0.000000,6603.432864,0.000000,7071.149737,0.000000,7499.890204,0.000000,7850.677859,0.000000,8201.465513,0.000000,
48269,259.697853,0.000000,249.388663,0.000000,243.111476,0.000000,237.933821,0.000000,234.044015,0.000000,230.424617,0.000000,
48271,4743.405631,0.000000,5259.724912,0.000000,5624.185580,0.000000,5958.274527,0.000000,6231.620028,0.000000,6504.965530,0.000000,
48273,42403.788208,31.751235,47853.466716,112.753031,51700.971208,218.288205,55228.247863,299.857012,58114.444764,405.894037,61000.834445,583.354101,
48275,3548.802764,0.000000,3494.764237,0.000000,3464.805993,0.000000,3442.015920,0.000000,3426.156886,0.000000,3412.460155,0.000000,
48277,62205.395542,0.000000,68950.277937,0.000000,73740.800863,0.000000,78149.000592,0.000000,81765.826247,0.000000,85390.527110,0.000000,
48279,14509.827391,0.000000,14874.660373,0.000000,15145.048291,0.000000,15400.071883,0.000000,15612.934200,0.000000,15829.015316,0.000000,
48281,25780.552445,0.000000,29070.077400,0.000000,31392.257812,0.000000,33521.019700,0.000000,35262.793161,0.000000,37004.613612,0.000000,
48283,7359.388982,0.000000,7673.229860,0.000000,7896.793144,0.000000,8102.908016,0.000000,8272.263231,0.000000,8442.180708,0.000000,
48285,22512.904166,0.000000,24189.459376,0.000000,25372.927095,0.000000,26457.782580,0.000000,27345.397795,0.000000,28233.017922,0.000000,
48287,21425.919891,0.000000,24002.274355,0.000000,25822.019279,0.000000,27490.786283,0.000000,28856.546369,0.000000,30222.625481,0.000000,
48289,21025.266638,0.000000,23274.132314,0.000000,24863.832968,0.000000,26322.363754,0.000000,27516.490959,0.000000,28711.229481,0.000000,
48291,102955.368827,0.198638,117177.481782,7.516804,127216.702693,17.150736,136419.361412,23.166915,143948.829591,26.742352,151478.310993,27.425967,
48293,26499.469076,0.000000,28255.403622,0.000000,29515.789520,0.000000,30683.214856,0.000000,31645.646152,0.000000,32613.754467,0.000000,
48295,3920.244984,0.000000,4247.129905,0.000000,4477.872202,0.000000,4689.385975,0.000000,4862.442698,0.000000,5035.499421,0.000000,
48297,14589.428881,0.000000,16256.743491,0.000000,17433.808401,0.000000,18512.865776,0.000000,19395.780715,0.000000,20278.735208,0.000000,
48299,26646.355190,0.000000,30677.925852,0.000000,33523.740437,0.000000,36132.403806,0.000000,38266.764745,0.000000,40401.125684,0.000000,
48301,73.665405,0.000000,70.388937,0.000000,68.391086,0.000000,66.741520,0.000000,65.501241,0.000000,64.346388,0.000000,
48303,385587.305891,0.000000,442157.000069,0.000000,482099.498289,0.000000,518719.833778,0.000000,548685.789463,0.000000,578654.779552,0.000000,
48305,5537.066739,0.000000,5387.603705,0.000000,5296.385765,0.000000,5221.008462,0.000000,5164.290391,0.000000,5111.440961,0.000000,
48307,9455.804844,0.000000,10103.027182,0.000000,10569.088236,0.000000,11001.593082,0.000000,11358.626653,0.000000,11718.125518,0.000000,
48309,307042.516920,0.000000,345862.661403,0.000000,373323.497964,0.000000,398529.546191,0.000000,419172.864425,0.000000,439831.930273,0.000000,
48311,772.472990,0.000000,807.255515,0.000000,831.807887,0.000000,854.314227,0.000000,872.728505,0.000000,891.142784,0.000000,
48313,16126.249164,0.000000,17497.766223,0.000000,18472.867522,0.000000,19370.721406,0.000000,20107.736439,0.000000,20846.628135,0.000000,
48315,13830.521274,0.000000,15525.509334,0.000000,16723.871223,0.000000,17823.472170,0.000000,18723.811509,0.000000,19624.672603,0.000000,
48317,5048.417182,0.000000,5198.147428,0.000000,5304.104683,0.000000,5401.389460,0.000000,5481.082568,0.000000,5560.852266,0.000000,
48319,4862.842034,0.000000,5264.968979,0.000000,5548.823292,0.000000,5809.023080,0.000000,6021.913816,0.000000,6234.804551,0.000000,
48321,50201.581192,627.923213,57350.541722,1348.136480,62399.645248,2027.105329,67029.609920,2646.780249,70818.744262,3383.702909,74608.649842,4147.396933,
48323,77375.300875,0.000000,89589.975898,0.000000,98214.979625,0.000000,106122.920430,0.000000,112594.079879,0.000000,119066.048078,0.000000,
48325,61453.895406,0.000000,69503.331048,0.000000,75185.285618,0.000000,80393.743975,0.000000,84655.209903,0.000000,88916.675831,0.000000,
48327,2616.165080,0.000000,2764.497494,0.000000,2869.202728,0.000000,2965.182526,0.000000,3043.711451,0.000000,3122.240376,0.000000,
48329,196208.977798,0.000000,227649.287257,0.000000,249842.446875,0.000000,270186.176525,0.000000,286831.046238,0.000000,303475.915952,0.000000,
48331,28528.313940,0.000000,30587.422795,0.000000,32054.923629,0.000000,33408.292564,0.000000,34520.534915,0.000000,35636.657436,0.000000,
48333,5576.748452,0.000000,5881.822476,0.000000,6097.755276,0.000000,6296.040149,0.000000,6458.485195,0.000000,6621.098174,0.000000,
48335,10018.595395,0.000000,10389.142636,0.000000,10658.109232,0.000000,10908.886467,0.000000,11116.588778,0.000000,11326.247170,0.000000,
48337,24618.644234,0.000000,27255.571877,0.000000,29124.622943,0.000000,30842.406109,0.000000,32250.584797,0.000000,33660.901726,0.000000,
48339,644736.802582,0.000000,744934.089691,0.000000,815661.586474,0.000000,880495.125191,0.000000,933540.747778,0.000000,986586.370365,0.000000,
48341,29291.657925,0.000000,33183.405887,0.000000,35930.522095,0.000000,38448.711953,0.000000,40509.049109,0.000000,42569.386265,0.000000,
48343,16659.549506,0.000000,18645.615438,0.000000,20047.544331,0.000000,21332.645816,0.000000,22384.092486,0.000000,23435.539156,0.000000,
48345,1067.846006,0.000000,1014.371622,0.000000,981.982104,0.000000,955.365397,0.000000,935.429144,0.000000,916.925685,0.000000,
48347,85963.853813,0.000000,97351.756940,0.000000,105396.543011,0.000000,112774.543409,0.000000,118813.261213,0.000000,124853.674585,0.000000,
48349,57096.934597,0.000000,62227.041119,0.000000,65886.280591,0.000000,69262.276140,0.000000,72037.405980,0.000000,74822.589529,0.000000,
48351,18734.142189,0.000000,20984.523252,0.000000,22573.055327,0.000000,24029.226227,2.773663,25220.648909,2.773663,26412.079638,6.722701,
48353,17755.119122,0.000000,19117.748789,0.000000,20090.602885,0.000000,20988.708060,0.000000,21727.313627,0.000000,22468.874099,0.000000,
48355,463792.267144,949.340943,529286.907475,4207.191394,575562.741548,7674.921120,618007.570230,10668.603164,652750.271380,15643.793842,687504.704263,22218.089601,
48357,13341.895350,0.000000,14985.317358,0.000000,16145.379952,0.000000,17208.770664,0.000000,18078.817609,0.000000,18948.864555,0.000000,
48359,2534.199457,0.000000,2790.024623,0.000000,2970.607092,0.000000,3136.141023,0.000000,3271.577875,0.000000,3407.014727,0.000000,
48361,116198.754132,2753.066910,134432.190848,8896.395087,147307.993183,12439.608734,159113.779912,15711.048854,168774.845715,20346.709746,178437.306653,26086.085529,
48363,36562.369039,0.000000,41165.743033,0.000000,44418.038329,0.000000,47400.951186,0.000000,49842.501670,0.000000,52284.820237,0.000000,
48365,29675.448803,0.000000,32837.508840,0.000000,35072.130129,0.000000,37122.033706,0.000000,38800.135673,0.000000,40478.950513,0.000000,
48367,161769.773410,0.000000,185563.952577,0.000000,202361.232761,0.000000,217759.557125,0.000000,230358.684928,0.000000,242958.206974,0.000000,
48369,12899.677142,0.000000,14318.608923,0.000000,15319.819644,0.000000,16237.364476,0.000000,16987.940212,0.000000,17738.402149,0.000000,
48371,20093.027809,0.000000,22510.212550,0.000000,24217.372361,0.000000,25782.803970,0.000000,27063.937457,0.000000,28345.328024,0.000000,
48373,62574.138069,0.000000,71615.714911,0.000000,77997.865665,0.000000,83848.087935,0.000000,88634.582637,0.000000,93421.036922,0.000000,
48375,155631.744715,0.000000,173796.948231,0.000000,186636.736514,0.000000,198416.638532,0.000000,208060.864372,0.000000,217709.907436,0.000000,
48377,9580.214487,0.000000,10504.984300,0.000000,11159.005104,0.000000,11759.249689,0.000000,12250.799101,0.000000,12742.694844,0.000000,
48379,14446.693325,0.000000,16328.949967,0.000000,17659.261426,0.000000,18879.683378,0.000000,19878.798993,0.000000,20878.377761,0.000000,
48381,175378.529591,0.000000,204618.282955,0.000000,225258.108859,0.000000,244177.949271,0.000000,259657.818699,0.000000,275137.688127,0.000000,
48383,3996.379833,0.000000,4319.475472,0.000000,4545.981905,0.000000,4752.666794,0.000000,4921.183130,0.000000,5089.225158,0.000000,
48385,4432.110340,0.000000,5003.221997,0.000000,5406.359637,0.000000,5775.902474,0.000000,6078.255705,0.000000,6380.608935,0.000000,
48387,13842.458520,0.000000,14412.527362,0.000000,14831.513585,0.000000,15225.008688,0.000000,15552.567274,0.000000,15884.467332,0.000000,
48389,15910.675194,0.000000,17181.385313,0.000000,18081.161387,0.000000,18907.579777,0.000000,19584.719208,0.000000,20262.624712,0.000000,
48391,8147.721271,20.075831,8575.083160,67.543756,8880.206739,106.485101,9161.918373,121.370955,9393.630590,145.862898,9626.302166,164.217312,
48393,995.427682,0.000000,1030.717388,0.000000,1055.627769,0.000000,1078.462284,0.000000,1097.145070,0.000000,1115.827856,0.000000,
48395,19386.312345,0.000000,20854.494004,0.000000,21901.296457,0.000000,22866.769076,0.000000,23660.202258,0.000000,24456.338029,0.000000,
48397,107110.729986,0.000000,122261.461306,0.000000,132956.095179,0.000000,142759.509563,0.000000,150780.484968,0.000000,158801.460372,0.000000,
48399,11027.965547,0.000000,11350.310530,0.000000,11588.970969,0.000000,11814.150424,0.000000,12002.237570,0.000000,12193.328343,0.000000,
48401,64595.343089,0.000000,70560.500650,0.000000,74793.115650,0.000000,78685.556442,0.000000,81877.781685,0.000000,85075.836817,0.000000,
48403,14387.738630,0.000000,16251.525078,0.000000,17568.947627,0.000000,18777.618110,0.000000,19767.147004,0.000000,20757.154331,0.000000,
48405,10524.357950,0.000000,11471.444111,0.000000,12140.249069,0.000000,12753.482312,0.000000,13255.317916,0.000000,13757.232324,0.000000,
48407,37043.088319,0.000000,42745.772023,0.000000,46771.195813,0.000000,50461.167622,0.000000,53480.235465,0.000000,56499.303308,0.000000,
48409,84099.983681,1094.382631,94448.151519,2008.603621,101762.362890,2879.455499,108472.650011,3319.115470,113966.267020,4367.374865,119462.537240,5819.000521,
48411,6612.697496,0.000000,6858.401122,0.000000,7034.810824,0.000000,7198.257716,0.000000,7333.042461,0.000000,7468.658224,0.000000,
48413,4055.522702,0.000000,4378.036840,0.000000,4606.482649,0.000000,4816.356288,0.000000,4988.355097,0.000000,5160.578609,0.000000,
48415,20316.166027,0.000000,22147.644163,0.000000,23449.823970,0.000000,24648.901165,0.000000,25633.221401,0.000000,26620.086400,0.000000,
48417,3654.459560,0.000000,3809.639147,0.000000,3923.722429,0.000000,4030.913471,0.000000,4120.184436,0.000000,4210.678641,0.000000,
48419,31366.159838,0.000000,34476.718262,0.000000,36684.132996,0.000000,38714.350412,0.000000,40379.494499,0.000000,42047.803975,0.000000,
48421,3745.976336,0.000000,4121.869044,0.000000,4387.205073,0.000000,4630.429766,0.000000,4829.431788,0.000000,5028.433809,0.000000,
48423,286652.916323,0.000000,327627.096809,0.000000,356577.113981,0.000000,383130.061988,0.000000,404864.405043,0.000000,426605.886005,0.000000,
48425,11328.990715,0.000000,12843.819384,0.000000,13913.986868,0.000000,14895.489122,0.000000,15698.850608,0.000000,16502.460262,0.000000,
48427,86703.315654,0.000000,100288.355883,0.000000,109877.796045,0.000000,118668.116193,0.000000,125860.196314,0.000000,133052.276435,0.000000,
48429,11466.536186,0.000000,12453.755057,0.000000,13160.798813,0.000000,13814.785795,0.000000,14353.387391,0.000000,14894.735655,0.000000,
48431,1342.654479,0.000000,1448.720921,0.000000,1523.591351,0.000000,1592.222578,0.000000,1648.375401,0.000000,1704.528223,0.000000,
48433,1461.170792,0.000000,1458.867090,0.000000,1461.413254,0.000000,1466.126284,0.000000,1471.400982,0.000000,1477.775502,0.000000,
48435,5089.704219,0.000000,5636.249168,0.000000,6022.045602,0.000000,6375.692333,0.000000,6665.039659,0.000000,6954.386984,0.000000,
48437,9143.203663,0.000000,9858.850428,0.000000,10367.874133,0.000000,10836.734129,0.000000,11221.714853,0.000000,11607.771740,0.000000,
48439,2552260.213139,0.000000,2945849.725313,0.000000,3223795.707972,0.000000,3478647.776582,0.000000,3687204.205048,0.000000,3895792.765281,0.000000,
48441,178317.050867,0.000000,203101.466473,0.000000,220608.557002,0.000000,236663.845803,0.000000,249804.308939,0.000000,262948.166566,0.000000,
48443,971.603586,0.000000,966.435554,0.000000,963.194168,0.000000,960.463580,0.000000,958.376903,0.000000,956.407165,0.000000,
48445,14412.895035,0.000000,15345.375097,0.000000,16008.688645,0.000000,16619.638766,0.000000,17121.247840,0.000000,17624.209207,0.000000,
48447,1617.842777,0.000000,1625.043358,0.000000,1631.930120,0.000000,1639.292429,0.000000,1645.951018,0.000000,1653.107865,0.000000,
48449,40725.525255,0.000000,45262.358667,0.000000,48467.233441,0.000000,51406.435763,0.000000,53812.085719,0.000000,56218.401785,0.000000,
48451,149461.700879,0.000000,170160.271527,0.000000,184782.823423,0.000000,198193.681641,0.000000,209170.343252,0.000000,220150.252234,0.000000,
48453,1462616.699652,0.000000,1693661.848111,0.000000,1856766.436305,0.000000,2006287.063926,0.000000,2128627.018600,0.000000,2250970.817169,0.000000,
48455,19152.707018,0.000000,21577.386322,0.000000,23290.052527,0.000000,24860.659351,0.000000,26146.105221,0.000000,27431.870055,0.000000,
48457,28981.319439,0.000000,32802.450134,0.000000,35499.718860,0.000000,37972.215193,0.000000,39995.166737,0.000000,42018.118282,0.000000,
48459,51264.284257,0.000000,57667.788407,0.000000,62191.381696,0.000000,66340.014883,0.000000,69735.558536,0.000000,73132.045715,0.000000,
48461,3483.335813,0.000000,3554.294424,0.000000,3606.041441,0.000000,3654.450615,0.000000,3694.651829,0.000000,3735.321803,0.000000,
48463,34744.819543,0.000000,39230.316500,0.000000,42396.066770,0.000000,45297.717183,0.000000,47671.618097,0.000000,50045.378410,0.000000,
48465,67828.283849,0.000000,77652.588090,0.000000,84590.289039,0.000000,90951.522955,0.000000,96157.177211,0.000000,101363.619634,0.000000,
48467,69950.584155,0.000000,79153.711714,0.000000,85650.716041,0.000000,91606.701285,0.000000,96480.022150,0.000000,101353.533808,0.000000,
48469,121496.600702,11.631960,139846.555749,49.028903,152805.431590,59.492945,164687.862680,71.740624,174411.941877,119.233947,184137.658769,267.373386,
48471,88521.679595,0.000000,99550.441556,0.000000,107337.796362,0.000000,114477.566583,0.000000,120320.019071,0.000000,126163.115946,0.000000,
48473,57676.654222,0.000000,65361.486168,0.000000,70787.453411,0.000000,75762.063972,0.000000,79832.690216,0.000000,83903.702579,0.000000,
48475,12662.625919,0.000000,13774.688112,0.000000,14564.567907,0.000000,15291.454936,0.000000,15887.885796,0.000000,16485.650057,0.000000,
48477,42447.422117,0.000000,47170.378731,0.000000,50505.823985,0.000000,53564.253334,0.000000,56067.176797,0.000000,58570.552508,0.000000,
48479,343361.567580,0.000000,392709.453301,0.000000,427550.114978,0.000000,459491.379910,0.000000,485627.557638,0.000000,511765.631579,0.000000,
48481,50702.780973,0.000000,55804.931792,0.000000,59420.547887,0.000000,62742.917676,0.000000,65466.031342,0.000000,68192.880779,0.000000,
48483,5323.106781,0.000000,5326.817572,0.000000,5335.616575,0.000000,5347.250818,0.000000,5358.917230,0.000000,5372.261596,0.000000,
48485,171252.896163,0.000000,192336.176973,0.000000,207262.785048,0.000000,220970.999826,0.000000,232202.115397,0.000000,243445.164801,0.000000,
48487,15112.163964,0.000000,15996.903151,0.000000,16638.252515,0.000000,17235.777309,0.000000,17730.412092,0.000000,18229.515884,0.000000,
48489,25312.986759,153.075062,26939.855254,309.278113,28091.947627,365.017904,29150.197433,399.636333,30017.349918,452.098182,30885.533142,528.979478,
48491,578089.110875,0.000000,660291.691570,0.000000,718327.813040,0.000000,771533.861071,0.000000,815069.877541,0.000000,858608.874176,0.000000,
48493,56913.025160,0.000000,64318.696130,0.000000,69546.228579,0.000000,74338.133324,0.000000,78258.782661,0.000000,82179.431998,0.000000,
48495,7771.313520,0.000000,8129.770938,0.000000,8386.131172,0.000000,8623.066071,0.000000,8818.094369,0.000000,9014.042861,0.000000,
48497,80140.511966,0.000000,91200.875807,0.000000,99008.191460,0.000000,106164.897475,0.000000,112020.384214,0.000000,117875.870954,0.000000,
48499,55558.635895,0.000000,62797.978937,0.000000,67913.084620,0.000000,72604.818115,0.000000,76445.250666,0.000000,80287.046804,0.000000,
48501,9847.789473,0.000000,10912.191462,0.000000,11663.118704,0.000000,12351.221328,0.000000,12914.062188,0.000000,13476.781883,0.000000,
48503,23265.109407,0.000000,25767.650489,0.000000,27545.719310,0.000000,29182.180301,0.000000,30525.004904,0.000000,31870.847350,0.000000,
48505,20424.255917,0.000000,23692.101310,0.000000,25998.815705,0.000000,28113.303901,0.000000,29843.339697,0.000000,31573.375494,0.000000,
48507,13783.466642,0.000000,14853.354305,0.000000,15609.743890,0.000000,16303.781969,0.000000,16872.042184,0.000000,17440.624134,0.000000,
49001,8221.263651,0.000000,9090.178509,0.000000,9703.530173,0.000000,10265.769199,0.000000,10725.782947,0.000000,11185.796695,0.000000,
49003,66547.261584,0.000000,75238.240722,0.000000,81373.049525,0.000000,86996.624262,0.000000,91597.730864,0.000000,96198.837467,0.000000,
49005,152307.772771,0.000000,173095.079117,0.000000,187769.874305,0.000000,201222.596140,0.000000,212229.872997,0.000000,223237.548811,0.000000,
49007,26461.819368,0.000000,29108.862881,0.000000,30985.617260,0.000000,32710.775644,0.000000,34125.172481,0.000000,35541.847864,0.000000,
49009,1516.243020,0.000000,1759.153374,0.000000,1930.619507,0.000000,2087.796795,0.000000,2216.396394,0.000000,2344.995993,0.000000,
49011,437319.200552,0.000000,507078.611912,0.000000,556320.549343,0.000000,601458.991988,0.000000,638390.445061,0.000000,675321.898134,0.000000,
49013,27125.995513,0.000000,30787.440774,0.000000,33371.990371,0.000000,35741.160834,0.000000,37679.573031,0.000000,39617.985228,0.000000,
49015,14480.716660,0.000000,16346.267416,0.000000,17663.126774,0.000000,18870.247852,0.000000,19857.892370,0.000000,20845.536888,0.000000,
49017,6747.177476,0.000000,7548.050880,0.000000,8113.373283,0.000000,8631.585486,0.000000,9055.577288,0.000000,9479.569091,0.000000,
49019,12993.127581,0.000000,14953.464200,0.000000,16337.231226,0.000000,17605.684333,0.000000,18643.509602,0.000000,19681.334871,0.000000,
49021,63266.010586,0.000000,72311.235951,0.000000,78696.100915,0.000000,84548.893798,0.000000,89337.542521,0.000000,94126.191244,0.000000,
49023,12519.422776,0.000000,13731.976207,0.000000,14589.725670,0.000000,15377.058584,0.000000,16021.882166,0.000000,16667.209204,0.000000,
49025,10559.288193,0.000000,12170.651900,0.000000,13308.085105,0.000000,14350.732210,0.000000,15203.807114,0.000000,16056.882018,0.000000,
49027,15727.982057,0.000000,17452.136308,0.000000,18669.706103,0.000000,19786.118248,0.000000,20699.733628,0.000000,21613.497200,0.000000,
49029,12511.494513,0.000000,14140.406718,0.000000,15290.227097,0.000000,16344.229112,0.000000,17206.594397,0.000000,18068.959682,0.000000,
49031,1813.116301,0.000000,1950.302565,0.000000,2047.139928,0.000000,2135.907510,0.000000,2208.535533,0.000000,2281.163555,0.000000,
49033,2900.833974,0.000000,3294.714184,0.000000,3572.747274,0.000000,3827.610940,0.000000,4036.135757,0.000000,4244.660574,0.000000,
49035,1452291.901005,0.000000,1676489.648228,0.000000,1834795.393082,0.000000,1979937.366903,0.000000,2098707.124411,0.000000,2217490.452063,0.000000,
49037,20848.629892,0.000000,24036.537290,0.000000,26287.114420,0.000000,28350.314648,0.000000,30038.492349,0.000000,31726.753102,0.000000,
49039,34499.897543,0.000000,37919.142884,0.000000,40332.727830,0.000000,42545.180698,0.000000,44355.369408,0.000000,46165.558118,0.000000,
49041,26687.090542,0.000000,29828.009358,0.000000,32045.128522,0.000000,34077.487755,0.000000,35740.327128,0.000000,37403.166501,0.000000,
49043,51690.370945,0.000000,59226.546919,0.000000,64546.200549,0.000000,69422.549709,0.000000,73412.289931,0.000000,77402.030153,0.000000,
49045,78332.454325,0.000000,89084.349246,0.000000,96673.922132,0.000000,103631.030610,0.000000,109323.210275,0.000000,115015.389939,0.000000,
49047,44595.408064,0.000000,51000.228974,0.000000,55521.279028,0.000000,59665.574911,0.000000,63056.362451,0.000000,66447.149992,0.000000,
49049,710617.691294,0.000000,814165.074768,0.000000,887257.698231,0.000000,954259.478432,0.000000,1009079.244574,0.000000,1063899.112041,0.000000,
49051,32138.833854,0.000000,36545.749190,0.000000,39656.512956,0.000000,42508.046409,0.000000,44841.119234,0.000000,47174.192058,0.000000,
49053,193076.444888,0.000000,222088.897812,0.000000,242568.276348,0.000000,261341.040005,0.000000,276700.573906,0.000000,292060.107808,0.000000,
49055,3638.626430,0.000000,4073.598924,0.000000,4380.638332,0.000000,4662.091122,0.000000,4892.370677,0.000000,5122.650233,0.000000,
49057,317101.874010,0.000000,361809.403860,0.000000,393375.933183,0.000000,422316.762234,0.000000,445998.566531,0.000000,469682.690623,0.000000,
50001,48140.959076,0.000000,54170.075777,0.000000,58425.922861,0.000000,62327.116021,0.000000,65519.001333,0.000000,68710.886646,0.000000,
50003,48593.126942,0.000000,54628.949799,0.000000,58890.355184,0.000000,62797.130257,0.000000,65993.880253,0.000000,69190.865969,0.000000,
50005,39129.918979,0.000000,43295.908493,0.000000,46237.040835,0.000000,48933.335726,0.000000,51139.552611,0.000000,53345.894392,0.000000,
50007,213745.253816,0.000000,244294.512674,0.000000,265858.695397,0.000000,285625.862893,0.000000,301798.999935,0.000000,317972.136977,0.000000,
50009,8238.949885,0.000000,9253.388081,0.000000,9969.462101,0.000000,10625.863287,0.000000,11162.918802,0.000000,11699.974318,0.000000,
50011,62184.031675,0.000000,69730.706782,0.000000,75057.771563,0.000000,79940.914279,0.000000,83936.212865,0.000000,87931.511450,0.000000,
50013,9493.825799,0.000000,10835.778847,0.000000,11783.039822,0.000000,12651.362383,0.000000,13361.808114,0.000000,14072.253845,0.000000,
50015,33399.598419,0.000000,38078.273177,0.000000,41380.867124,0.000000,44408.244908,0.000000,46885.190368,0.000000,49362.135828,0.000000,
50017,38294.622122,0.000000,43252.769063,0.000000,46752.637491,0.000000,49960.850218,0.000000,52585.751540,0.000000,55210.652861,0.000000,
50019,34341.166573,0.000000,38159.391729,0.000000,40854.609486,0.000000,43325.225764,0.000000,45346.639082,0.000000,47368.052399,0.000000,
50021,78954.003051,0.000000,88161.874969,0.000000,94661.549265,0.000000,100619.584036,0.000000,105494.339757,0.000000,110369.095479,0.000000,
50023,76435.377813,0.000000,85468.247922,0.000000,91844.391529,0.000000,97689.189835,0.000000,102471.297539,0.000000,107253.405244,0.000000,
50025,58162.842497,0.000000,65551.221040,0.000000,70766.547070,0.000000,75547.262598,0.000000,79458.757120,0.000000,83370.251643,0.000000,
50027,75306.661980,0.000000,85057.238322,0.000000,91939.998094,0.000000,98249.194550,0.000000,103411.264379,0.000000,108573.334207,0.000000,
51001,41854.619515,4338.741129,45939.932228,7788.281389,48824.683618,10634.069986,51469.624480,12993.455016,53634.022469,14794.177193,55798.700296,16722.534877,
51003,136304.535952,0.000000,156126.828901,0.000000,170119.217639,0.000000,182945.680066,0.000000,193440.122698,0.000000,203934.615847,0.000000,
51005,19198.092137,0.000000,20790.564021,0.000000,21926.713498,0.000000,22975.044976,0.000000,23836.857807,0.000000,24701.836922,0.000000,
51007,16214.927157,0.000000,18092.632822,0.000000,19418.072116,0.000000,20633.058135,0.000000,21627.137605,0.000000,22621.217075,0.000000,
51009,42990.147524,0.000000,48651.607959,0.000000,52647.932972,0.000000,56311.230900,0.000000,59308.474660,0.000000,62305.718420,0.000000,
51011,19901.440012,0.000000,22529.590947,0.000000,24385.719859,0.000000,26087.736412,0.000000,27480.639240,0.000000,28873.813234,0.000000,
51013,277472.520742,0.000000,313688.045826,0.376568,339255.422389,0.578173,362694.223245,1.006139,381872.664802,206.848426,401052.085066,1287.589344,
51015,97270.305108,0.000000,109865.994161,0.000000,118757.068788,0.000000,126907.220528,0.000000,133575.526498,0.000000,140243.832468,0.000000,
51017,5630.946106,0.000000,6146.342396,0.000000,6510.151543,0.000000,6843.643260,0.000000,7116.500120,0.000000,7389.356979,0.000000,
51019,93690.689252,0.000000,106878.895284,0.000000,116188.217189,0.000000,124721.762269,0.000000,131703.753698,0.000000,138685.745126,0.000000,
51021,8461.559955,0.000000,9336.654071,0.000000,9954.367565,0.000000,10520.604934,0.000000,10983.890054,0.000000,11447.175174,0.000000,
51023,45176.976412,0.000000,51447.274583,0.000000,55873.367410,0.000000,59930.619168,0.000000,63250.188788,0.000000,66569.758408,0.000000,
51025,20592.676881,0.000000,22232.321531,0.000000,23389.717754,0.000000,24450.664292,0.000000,25318.711460,0.000000,26186.758627,0.000000,
51027,30154.673987,0.000000,33333.505283,0.000000,35580.431641,0.000000,37641.894645,0.000000,39329.627254,0.000000,41018.210882,0.000000,
51029,21276.483070,0.000000,23414.478178,0.000000,24923.651196,0.000000,26307.059795,0.000000,27438.939558,0.000000,28570.819321,0.000000,
51031,74882.303349,0.000000,85522.025608,0.000000,93032.927570,0.000000,99918.222070,0.000000,105551.828948,0.000000,111185.581639,0.000000,
